unique_id,poly_hash,_source_csv,_source_row_index,construction_kind,execution_relative_dir,family_index,curve_index,family_label,curve_label,affine_point_count,projective_lower_bound,extra_x_count,F_integral,rank_Jacobian,rank_status,rank_source,rankbounds_lb,rankbounds_ub,rank_direct,rank_g,finiteIndex,proved,ub2,assumption,magma_time,memory,warning,xml_file,request_status
curve_000200_b1d7a12b1fd45202,b1d7a12b1fd45202,families_construct_d4_reciprocal/d4_top_curves_summary.csv,200,d4_reciprocal,,,200,D4_t=6/49,CURBA #200,10,12,,49*x^6 + 6*x^4 + 6*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,10.470,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000200_b1d7a12b1fd45202_b1d7a12b1fd45202.xml,ok
curve_000201_b37b5d1126fd0239,b37b5d1126fd0239,families_construct_d4_reciprocal/d4_top_curves_summary.csv,201,d4_reciprocal,,,201,D4_t=8/49,CURBA #201,10,12,,49*x^6 + 8*x^4 + 8*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.769,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000201_b37b5d1126fd0239_b37b5d1126fd0239.xml,ok
curve_000202_68bc6311b846c406,68bc6311b846c406,families_construct_d4_reciprocal/d4_top_curves_summary.csv,202,d4_reciprocal,,,202,D4_t=18/49,CURBA #202,10,12,,49*x^6 + 18*x^4 + 18*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.160,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000202_68bc6311b846c406_68bc6311b846c406.xml,ok
curve_000203_11021064c25a91ea,11021064c25a91ea,families_construct_d4_reciprocal/d4_top_curves_summary.csv,203,d4_reciprocal,,,203,D4_t=17/49,CURBA #203,10,12,,49*x^6 + 17*x^4 + 17*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,10.580,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000203_11021064c25a91ea_11021064c25a91ea.xml,ok
curve_000204_14e01a5939195e2f,14e01a5939195e2f,families_construct_d4_reciprocal/d4_top_curves_summary.csv,204,d4_reciprocal,,,204,D4_t=34/49,CURBA #204,10,12,,49*x^6 + 34*x^4 + 34*x^2 + 49,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.790,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000204_14e01a5939195e2f_14e01a5939195e2f.xml,ok
curve_000205_8baa6b0b8fc96851,8baa6b0b8fc96851,families_construct_d4_reciprocal/d4_top_curves_summary.csv,205,d4_reciprocal,,,205,D4_t=36/49,CURBA #205,10,12,,49*x^6 + 36*x^4 + 36*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,11.599,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000205_8baa6b0b8fc96851_8baa6b0b8fc96851.xml,ok
curve_000206_f07d24a6f0a84d65,f07d24a6f0a84d65,families_construct_d4_reciprocal/d4_top_curves_summary.csv,206,d4_reciprocal,,,206,D4_t=47/49,CURBA #206,10,12,,49*x^6 + 47*x^4 + 47*x^2 + 49,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.150,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000206_f07d24a6f0a84d65_f07d24a6f0a84d65.xml,ok
curve_000207_3c77545f5f79a16a,3c77545f5f79a16a,families_construct_d4_reciprocal/d4_top_curves_summary.csv,207,d4_reciprocal,,,207,D4_t=-25/2,CURBA #207,10,12,,4*x^6 - 50*x^4 - 50*x^2 + 4,6,determined_by_RankBounds,RankBounds_lb_eq_ub,6,6,6,,,,,GRH,6.719,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000207_3c77545f5f79a16a_3c77545f5f79a16a.xml,ok
curve_000208_bda544cc6b865865,bda544cc6b865865,families_construct_d4_reciprocal/d4_top_curves_summary.csv,208,d4_reciprocal,,,208,D4_t=52/49,CURBA #208,10,12,,49*x^6 + 52*x^4 + 52*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.599,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000208_bda544cc6b865865_bda544cc6b865865.xml,ok
curve_000209_f776d0fa2d1f046b,f776d0fa2d1f046b,families_construct_d4_reciprocal/d4_top_curves_summary.csv,209,d4_reciprocal,,,209,D4_t=-53/4,CURBA #209,10,12,,4*x^6 - 53*x^4 - 53*x^2 + 4,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,5.820,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000209_f776d0fa2d1f046b_f776d0fa2d1f046b.xml,ok
curve_000210_7800451aadcdd864,7800451aadcdd864,families_construct_d4_reciprocal/d4_top_curves_summary.csv,210,d4_reciprocal,,,210,D4_t=53/25,CURBA #210,10,12,,25*x^6 + 53*x^4 + 53*x^2 + 25,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.289,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000210_7800451aadcdd864_7800451aadcdd864.xml,ok
curve_000211_7c6254b81e4fd72d,7c6254b81e4fd72d,families_construct_d4_reciprocal/d4_top_curves_summary.csv,211,d4_reciprocal,,,211,D4_t=-54/49,CURBA #211,10,12,,49*x^6 - 54*x^4 - 54*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.720,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000211_7c6254b81e4fd72d_7c6254b81e4fd72d.xml,ok
curve_000212_5f871fede0aa303c,5f871fede0aa303c,families_construct_d4_reciprocal/d4_top_curves_summary.csv,212,d4_reciprocal,,,212,D4_t=-58,CURBA #212,10,12,,x^6 - 58*x^4 - 58*x^2 + 1,6,determined_by_RankBounds,RankBounds_lb_eq_ub,6,6,6,,,,,GRH,12.269,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000212_5f871fede0aa303c_5f871fede0aa303c.xml,ok
curve_000213_282be944afb80ec7,282be944afb80ec7,families_construct_d4_reciprocal/d4_top_curves_summary.csv,213,d4_reciprocal,,,213,D4_t=58,CURBA #213,10,12,,x^6 + 58*x^4 + 58*x^2 + 1,6,determined_by_RankBounds,RankBounds_lb_eq_ub,6,6,6,,,,,GRH,16.309,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000213_282be944afb80ec7_282be944afb80ec7.xml,ok
curve_000214_3b80d093ff464e9b,3b80d093ff464e9b,families_construct_d4_reciprocal/d4_top_curves_summary.csv,214,d4_reciprocal,,,214,D4_t=-58/9,CURBA #214,10,12,,9*x^6 - 58*x^4 - 58*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.769,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000214_3b80d093ff464e9b_3b80d093ff464e9b.xml,ok
curve_000215_4f8ee636bd97c97b,4f8ee636bd97c97b,families_construct_d4_reciprocal/d4_top_curves_summary.csv,215,d4_reciprocal,,,215,D4_t=29/8,CURBA #215,10,12,,16*x^6 + 58*x^4 + 58*x^2 + 16,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.519,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000215_4f8ee636bd97c97b_4f8ee636bd97c97b.xml,ok
curve_000216_faf5856ccce4d806,faf5856ccce4d806,families_construct_d4_reciprocal/d4_top_curves_summary.csv,216,d4_reciprocal,,,216,D4_t=-58/25,CURBA #216,10,12,,25*x^6 - 58*x^4 - 58*x^2 + 25,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.619,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000216_faf5856ccce4d806_faf5856ccce4d806.xml,ok
curve_000217_ed2ecaa003fe2159,ed2ecaa003fe2159,families_construct_d4_reciprocal/d4_top_curves_summary.csv,217,d4_reciprocal,,,217,D4_t=-59/49,CURBA #217,10,12,,49*x^6 - 59*x^4 - 59*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.580,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000217_ed2ecaa003fe2159_ed2ecaa003fe2159.xml,ok
curve_000218_a29db9b25eb0e798,a29db9b25eb0e798,families_construct_d4_reciprocal/d4_top_curves_summary.csv,218,d4_reciprocal,,,218,D4_t=-62,CURBA #218,10,12,,x^6 - 62*x^4 - 62*x^2 + 1,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,8.259,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000218_a29db9b25eb0e798_a29db9b25eb0e798.xml,ok
curve_000219_f77ddb3abb1dd8c6,f77ddb3abb1dd8c6,families_construct_d4_reciprocal/d4_top_curves_summary.csv,219,d4_reciprocal,,,219,D4_t=-62/25,CURBA #219,10,12,,25*x^6 - 62*x^4 - 62*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.450,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000219_f77ddb3abb1dd8c6_f77ddb3abb1dd8c6.xml,ok
curve_000220_bb8b8f834484ea9b,bb8b8f834484ea9b,families_construct_d4_reciprocal/d4_top_curves_summary.csv,220,d4_reciprocal,,,220,D4_t=-62/49,CURBA #220,10,12,,49*x^6 - 62*x^4 - 62*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.660,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000220_bb8b8f834484ea9b_bb8b8f834484ea9b.xml,ok
curve_000221_216d6f3df01aa4cc,216d6f3df01aa4cc,families_construct_d4_reciprocal/d4_top_curves_summary.csv,221,d4_reciprocal,,,221,D4_t=63,CURBA #221,10,12,,x^6 + 63*x^4 + 63*x^2 + 1,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,12.199,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000221_216d6f3df01aa4cc_216d6f3df01aa4cc.xml,ok
curve_000222_2dda4c38690c57e8,2dda4c38690c57e8,families_construct_d4_reciprocal/d4_top_curves_summary.csv,222,d4_reciprocal,,,222,D4_t=-63/16,CURBA #222,10,12,,16*x^6 - 63*x^4 - 63*x^2 + 16,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.179,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000222_2dda4c38690c57e8_2dda4c38690c57e8.xml,ok
curve_000223_3bb2f6553e03792d,3bb2f6553e03792d,families_construct_d4_reciprocal/d4_top_curves_summary.csv,223,d4_reciprocal,,,223,D4_t=-64/9,CURBA #223,10,12,,9*x^6 - 64*x^4 - 64*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.380,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000223_3bb2f6553e03792d_3bb2f6553e03792d.xml,ok
curve_000224_3aedddfce9967606,3aedddfce9967606,families_construct_d4_reciprocal/d4_top_curves_summary.csv,224,d4_reciprocal,,,224,D4_t=-41/64,CURBA #224,10,12,,64*x^6 - 41*x^4 - 41*x^2 + 64,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,10.759,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000224_3aedddfce9967606_3aedddfce9967606.xml,ok
curve_000225_46c6ea4c1c177c40,46c6ea4c1c177c40,families_construct_d4_reciprocal/d4_top_curves_summary.csv,225,d4_reciprocal,,,225,D4_t=-27/64,CURBA #225,10,12,,64*x^6 - 27*x^4 - 27*x^2 + 64,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,11.750,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000225_46c6ea4c1c177c40_46c6ea4c1c177c40.xml,ok
curve_000226_1bcca3a8d2af3dd0,1bcca3a8d2af3dd0,families_construct_d4_reciprocal/d4_top_curves_summary.csv,226,d4_reciprocal,,,226,D4_t=-11/64,CURBA #226,10,12,,64*x^6 - 11*x^4 - 11*x^2 + 64,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.369,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000226_1bcca3a8d2af3dd0_1bcca3a8d2af3dd0.xml,ok
curve_000227_d07e776ca82f88e4,d07e776ca82f88e4,families_construct_d4_reciprocal/d4_top_curves_summary.csv,227,d4_reciprocal,,,227,D4_t=7/64,CURBA #227,10,12,,64*x^6 + 7*x^4 + 7*x^2 + 64,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,10.210,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000227_d07e776ca82f88e4_d07e776ca82f88e4.xml,ok
curve_000228_9dab2db5d2d68df8,9dab2db5d2d68df8,families_construct_d4_reciprocal/d4_top_curves_summary.csv,228,d4_reciprocal,,,228,D4_t=21/64,CURBA #228,10,12,,64*x^6 + 21*x^4 + 21*x^2 + 64,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,10.839,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000228_9dab2db5d2d68df8_9dab2db5d2d68df8.xml,ok
curve_000229_da1ec007d5dffae0,da1ec007d5dffae0,families_construct_d4_reciprocal/d4_top_curves_summary.csv,229,d4_reciprocal,,,229,D4_t=37/64,CURBA #229,10,12,,64*x^6 + 37*x^4 + 37*x^2 + 64,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.539,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000229_da1ec007d5dffae0_da1ec007d5dffae0.xml,ok
curve_000230_21921cbcb68bd541,21921cbcb68bd541,families_construct_d4_reciprocal/d4_top_curves_summary.csv,230,d4_reciprocal,,,230,D4_t=47/64,CURBA #230,10,12,,64*x^6 + 47*x^4 + 47*x^2 + 64,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,4,true,false,4,GRH,40.450,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000230_21921cbcb68bd541_21921cbcb68bd541.xml,ok
curve_000231_bf1ef36257014161,bf1ef36257014161,families_construct_d4_reciprocal/d4_top_curves_summary.csv,231,d4_reciprocal,,,231,D4_t=22/3,CURBA #231,10,12,,9*x^6 + 66*x^4 + 66*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.780,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000231_bf1ef36257014161_bf1ef36257014161.xml,ok
curve_000232_d0ad31b3ff50d09f,d0ad31b3ff50d09f,families_construct_d4_reciprocal/d4_top_curves_summary.csv,232,d4_reciprocal,,,232,D4_t=67/4,CURBA #232,10,12,,4*x^6 + 67*x^4 + 67*x^2 + 4,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,6,,6,true,false,6,GRH,9.240,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000232_d0ad31b3ff50d09f_d0ad31b3ff50d09f.xml,ok
curve_000233_029526a480b59eef,029526a480b59eef,families_construct_d4_reciprocal/d4_top_curves_summary.csv,233,d4_reciprocal,,,233,D4_t=14/5,CURBA #233,10,12,,25*x^6 + 70*x^4 + 70*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.849,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000233_029526a480b59eef_029526a480b59eef.xml,ok
curve_000234_71332b86a0a543fe,71332b86a0a543fe,families_construct_d4_reciprocal/d4_top_curves_summary.csv,234,d4_reciprocal,,,234,D4_t=-71/25,CURBA #234,10,12,,25*x^6 - 71*x^4 - 71*x^2 + 25,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,10.529,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000234_71332b86a0a543fe_71332b86a0a543fe.xml,ok
curve_000235_e175fb620ca4cedc,e175fb620ca4cedc,families_construct_d4_reciprocal/d4_top_curves_summary.csv,235,d4_reciprocal,,,235,D4_t=71/36,CURBA #235,10,12,,36*x^6 + 71*x^4 + 71*x^2 + 36,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.639,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000235_e175fb620ca4cedc_e175fb620ca4cedc.xml,ok
curve_000236_e5e100fd5eb37d54,e5e100fd5eb37d54,families_construct_d4_reciprocal/d4_top_curves_summary.csv,236,d4_reciprocal,,,236,D4_t=-71/49,CURBA #236,10,12,,49*x^6 - 71*x^4 - 71*x^2 + 49,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.089,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000236_e5e100fd5eb37d54_e5e100fd5eb37d54.xml,ok
curve_000237_a6756aedba4eb410,a6756aedba4eb410,families_construct_d4_reciprocal/d4_top_curves_summary.csv,237,d4_reciprocal,,,237,D4_t=-72/49,CURBA #237,10,12,,49*x^6 - 72*x^4 - 72*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.410,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000237_a6756aedba4eb410_a6756aedba4eb410.xml,ok
curve_000238_7bc689bd33b7e46d,7bc689bd33b7e46d,families_construct_d4_reciprocal/d4_top_curves_summary.csv,238,d4_reciprocal,,,238,D4_t=-73/4,CURBA #238,10,12,,4*x^6 - 73*x^4 - 73*x^2 + 4,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,6,,6,true,false,6,GRH,10.240,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000238_7bc689bd33b7e46d_7bc689bd33b7e46d.xml,ok
curve_000239_09a05fc6c14ec5a3,09a05fc6c14ec5a3,families_construct_d4_reciprocal/d4_top_curves_summary.csv,239,d4_reciprocal,,,239,D4_t=73/49,CURBA #239,10,12,,49*x^6 + 73*x^4 + 73*x^2 + 49,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.839,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000239_09a05fc6c14ec5a3_09a05fc6c14ec5a3.xml,ok
curve_000240_6f1bda20b10e6c96,6f1bda20b10e6c96,families_construct_d4_reciprocal/d4_top_curves_summary.csv,240,d4_reciprocal,,,240,D4_t=37/8,CURBA #240,10,12,,16*x^6 + 74*x^4 + 74*x^2 + 16,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.519,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000240_6f1bda20b10e6c96_6f1bda20b10e6c96.xml,ok
curve_000241_a5da181705eea1ea,a5da181705eea1ea,families_construct_d4_reciprocal/d4_top_curves_summary.csv,241,d4_reciprocal,,,241,D4_t=77/4,CURBA #241,10,12,,4*x^6 + 77*x^4 + 77*x^2 + 4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,4,,4,true,false,4,GRH,9.429,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000241_a5da181705eea1ea_a5da181705eea1ea.xml,ok
curve_000242_25aca97475cd9359,25aca97475cd9359,families_construct_d4_reciprocal/d4_top_curves_summary.csv,242,d4_reciprocal,,,242,D4_t=-79,CURBA #242,10,12,,x^6 - 79*x^4 - 79*x^2 + 1,6,determined_by_RankBounds,RankBounds_lb_eq_ub,6,6,6,,,,,GRH,10.390,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000242_25aca97475cd9359_25aca97475cd9359.xml,ok
curve_000243_f348a0b6f2af28b0,f348a0b6f2af28b0,families_construct_d4_reciprocal/d4_top_curves_summary.csv,243,d4_reciprocal,,,243,D4_t=79/36,CURBA #243,10,12,,36*x^6 + 79*x^4 + 79*x^2 + 36,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.130,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000243_f348a0b6f2af28b0_f348a0b6f2af28b0.xml,ok
curve_000244_89bcc7cd6144f0b7,89bcc7cd6144f0b7,families_construct_d4_reciprocal/d4_top_curves_summary.csv,244,d4_reciprocal,,,244,D4_t=-79/49,CURBA #244,10,12,,49*x^6 - 79*x^4 - 79*x^2 + 49,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.289,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000244_89bcc7cd6144f0b7_89bcc7cd6144f0b7.xml,ok
curve_000245_42071d443aaa2be2,42071d443aaa2be2,families_construct_d4_reciprocal/d4_top_curves_summary.csv,245,d4_reciprocal,,,245,D4_t=79/64,CURBA #245,10,12,,64*x^6 + 79*x^4 + 79*x^2 + 64,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,4,true,false,4,GRH,39.649,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000245_42071d443aaa2be2_42071d443aaa2be2.xml,ok
curve_000246_df540adfdee89eb8,df540adfdee89eb8,families_construct_d4_reciprocal/d4_top_curves_summary.csv,246,d4_reciprocal,,,246,D4_t=-62/81,CURBA #246,10,12,,81*x^6 - 62*x^4 - 62*x^2 + 81,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.689,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000246_df540adfdee89eb8_df540adfdee89eb8.xml,ok
curve_000247_651f7f13a7f2b59d,651f7f13a7f2b59d,families_construct_d4_reciprocal/d4_top_curves_summary.csv,247,d4_reciprocal,,,247,D4_t=-52/81,CURBA #247,10,12,,81*x^6 - 52*x^4 - 52*x^2 + 81,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.750,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000247_651f7f13a7f2b59d_651f7f13a7f2b59d.xml,ok
curve_000248_42c13c043d32b931,42c13c043d32b931,families_construct_d4_reciprocal/d4_top_curves_summary.csv,248,d4_reciprocal,,,248,D4_t=-16/27,CURBA #248,10,12,,81*x^6 - 48*x^4 - 48*x^2 + 81,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.859,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000248_42c13c043d32b931_42c13c043d32b931.xml,ok
curve_000249_b6031786de85c0fb,b6031786de85c0fb,families_construct_d4_reciprocal/d4_top_curves_summary.csv,249,d4_reciprocal,,,249,D4_t=-34/81,CURBA #249,10,12,,81*x^6 - 34*x^4 - 34*x^2 + 81,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.099,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000249_b6031786de85c0fb_b6031786de85c0fb.xml,ok
curve_000250_d5e234d556897778,d5e234d556897778,families_construct_d4_reciprocal/d4_top_curves_summary.csv,250,d4_reciprocal,,,250,D4_t=-32/81,CURBA #250,10,12,,81*x^6 - 32*x^4 - 32*x^2 + 81,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.300,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000250_d5e234d556897778_d5e234d556897778.xml,ok
